Date,RegionName,State,Metro,County,City,SizeRank,Zri,MoM,QoQ,YoY,ZriRecordCnt
2/28/19,14143,NY,Batavia,Genesee County,Stafford,16046,1403,0,-0.008480565,0.021106259,499
2/28/19,15056,PA,Pittsburgh,Allegheny County,Leetsdale,16047,983,0.012358393,0.028242678,0.04685836,504
2/28/19,43413,OH,Toledo,Wood County,Cygnet,16048,1053,-0.004725898,-0.066489362,-0.120300752,664
2/28/19,50073,IA,Des Moines-West Des Moines,Polk County,Elkhart,16049,1365,-0.009433962,-0.022206304,-0.019396552,436
2/28/19,79371,TX,,Lamb County,Sudan,16050,968,-0.004115226,-0.012244898,-0.009211873,446
2/28/19,8328,NJ,Philadelphia-Camden-Wilmington,Gloucester County,Franklin,16051,1521,0.007952286,0.0533241,0.023553163,426
2/28/19,29743,SC,Charlotte-Concord-Gastonia,York County,Smyrna,16052,1175,0,0.013805004,0.035242291,449
2/28/19,33924,FL,Cape Coral-Fort Myers,Lee County,Captiva,16053,4415,0,0.002497729,-0.007419065,1580
2/28/19,57070,SD,Sioux Falls,Turner County,Viborg,16054,943,0.003191489,-0.029835391,-0.027835052,511
2/28/19,96107,CA,,Mono County,Coleville,16055,1472,0.006151743,0.027215632,0.046941679,468
2/28/19,1008,MA,Springfield,Hampden County,Blandford,16056,1699,0.002951594,0.021647625,0.073957016,604
2/28/19,62545,IL,Springfield,Sangamon County,Mechanicsburg,16057,936,-0.005313496,-0.003194888,0.017391304,569
2/28/19,44449,OH,Akron,Portage County,North Benton,16058,938,0.004282655,-0.058232932,-0.009503696,557
2/28/19,3816,NH,,Carroll County,Tuftonboro,16059,1533,-0.010967742,-0.025429116,0.060899654,1538
2/28/19,99123,WA,Moses Lake,Grant County,Electric City,16060,1022,0.009881423,0.039674466,0.022,818
2/28/19,65612,MO,Springfield,Greene County,Bois D Arc,16061,904,0.004444444,0.049941928,0.06729634,478
2/28/19,43971,OH,Weirton-Steubenville,Jefferson County,Yorkville,16062,742,0,-0.00669344,0.019230769,540
2/28/19,72845,AR,,Johnson County,Knoxville,16063,839,0.001193317,0.010843373,0.007202881,483
2/28/19,73568,OK,Lawton,Cotton County,Temple,16064,674,-0.004431315,-0.017492711,0.00297619,543
2/28/19,46764,IN,Fort Wayne,Whitley County,Larwill,16065,1010,0.001984127,0.014056225,-0.029779059,419
2/28/19,46911,IN,Peru,Miami County,Amboy,16066,902,0.005574136,0.022675737,0.016910936,422
2/28/19,22733,VA,Washington-Arlington-Alexandria,Culpeper County,Rapidan,16067,1335,0.009070295,0.012130402,-0.002987304,511
2/28/19,43734,OH,Zanesville,Muskingum County,Duncan Falls,16068,903,-0.008781559,0.018038331,0.066115702,449
2/28/19,43746,OH,Zanesville,Muskingum County,Hopewell,16069,1063,-0.003748828,0.064064064,0.05876494,489
2/28/19,96141,CA,Sacramento--Roseville--Arden-Arcade,Placer County,Homewood,16070,2383,0.009318086,0.047933157,0.058640604,1154
2/28/19,3854,NH,Boston-Cambridge-Newton,Rockingham County,New Castle,16071,6149,-0.006623586,-0.025823828,-0.058778509,586
2/28/19,62816,IL,Mount Vernon,Jefferson County,Bonnie,16072,889,-0.008918618,-0.018763797,-0.055260361,448
2/28/19,98358,WA,,Jefferson County,Nordland,16073,1906,-0.007808433,0.005274262,0,520
2/28/19,46156,IN,,Rush County,Milroy,16074,845,0.001184834,0.001184834,-0.001182033,433
2/28/19,38487,TN,Nashville-Davidson--Murfreesboro--Franklin,Maury County,Williamsport,16075,1276,-0.004680187,0.007103394,0.021617294,506
2/28/19,3268,NH,Concord,Merrimack County,Salisbury,16076,1559,0,0.005806452,0.08641115,460
2/28/19,15015,PA,Pittsburgh,Allegheny County,Bradfordwoods,16077,2236,0.00857014,0.031841255,0.033271719,538
2/28/19,4949,ME,,Waldo County,Liberty,16078,1243,-0.007980846,-0.00400641,0.040167364,800
2/28/19,38362,TN,Jackson,Madison County,Oakfield,16079,902,-0.002212389,-0.003314917,0.008948546,596
2/28/19,56736,MN,Grand Forks,Polk County,Mentor,16080,1337,-0.011094675,-0.008160237,0.017503805,718
2/28/19,61912,IL,Charleston-Mattoon,Coles County,Ashmore,16081,1170,-0.012658228,-0.020100503,-0.025811823,582
2/28/19,56180,MN,,Redwood County,Walnut Grove,16082,1072,-0.013799448,0.015151515,0.076305221,434
2/28/19,62440,IL,Charleston-Mattoon,Coles County,Lerna,16083,1211,-0.006562756,-0.011428571,0.002483444,591
2/28/19,56534,MN,Fergus Falls,Otter Tail County,Erhard,16084,1313,-0.001520913,0.013899614,0.02578125,581
2/28/19,63766,MO,Cape Girardeau,Cape Girardeau County,Millersville,16085,936,0.015184382,0.069714286,0.09218203,725
2/28/19,92339,CA,Riverside-San Bernardino-Ontario,San Bernardino County,Forest Falls,16086,1376,0.008797654,0.023809524,0.046387833,575
2/28/19,73547,OK,,Greer County,Granite,16087,723,0.001385042,-0.002758621,-0.010943912,410
2/28/19,16656,PA,DuBois,Clearfield County,Irvona,16088,895,-0.003340757,0.020524515,0.006749156,449
2/28/19,47345,IN,Richmond,Wayne County,Greens Fork,16089,845,0,0.013189448,0.002372479,494
2/28/19,61242,IL,Davenport-Moline-Rock Island,Rock Island County,Cordova,16090,916,0.008810573,0.055299539,0.070093458,555
2/28/19,48614,MI,Saginaw,Saginaw County,Brant,16091,905,0.001106195,0.030751708,0.117283951,449
2/28/19,33855,FL,Lakeland-Winter Haven,Polk County,Lake Wales,16092,1214,0.005799503,0.036720751,0.052905464,585
2/28/19,62661,IL,Springfield,Sangamon County,Loami,16093,1075,0,0.069651741,0.089159068,607
2/28/19,1366,MA,Worcester,Worcester County,Petersham,16094,1770,-0.001128668,0.046099291,0.061787642,492
2/28/19,3745,NH,Claremont-Lebanon,Sullivan County,Cornish,16095,1518,0,0.004632694,-0.014925373,680
2/28/19,61230,IL,Sterling,Whiteside County,Albany,16096,1147,-0.010353753,0.001746725,-0.008643042,482
2/28/19,3450,NH,Keene,Cheshire County,Harrisville,16097,1629,-0.005494505,0.00742115,0.02003757,636
2/28/19,98304,WA,Seattle-Tacoma-Bellevue,Pierce County,Ashford,16098,1340,-0.002233805,0.046057767,0.128896377,542
2/28/19,47357,IN,Richmond,Wayne County,Milton,16099,843,-0.001184834,0.024301337,0.008373206,412
2/28/19,51561,IA,Omaha-Council Bluffs,Mills County,Pacific Junction,16100,1179,0.00511509,0.03876652,0.019896194,465
2/28/19,61319,IL,Pontiac,Livingston County,Cornell,16101,1074,-0.003710575,0.000931966,-0.013774105,470
2/28/19,6796,CT,Torrington,Litchfield County,Cornwall,16102,2725,0.007021434,0.026752072,0.078780681,499
2/28/19,20624,MD,California-Lexington Park,Saint Marys County,Clements,16103,1718,0.004091175,0.046922608,0.03307276,416
2/28/19,6282,CT,Worcester,Windham County,Woodstock,16104,1424,0.004940014,0.037900875,0.080424886,539
2/28/19,61327,IL,Ottawa-Peru,Putnam County,Hennepin,16105,1161,0.000862069,0.010443864,0,469
2/28/19,49880,MI,Escanaba,Delta County,Rock,16106,946,-0.003161222,0.024918743,0.059350504,859
2/28/19,65046,MO,Jefferson City,Moniteau County,Jamestown,16107,916,-0.003264418,0.004385965,0,514
2/28/19,83810,ID,Coeur d'Alene,Kootenai County,Cataldo,16108,1448,0.006254343,0.053857351,0.032810271,470
2/28/19,44817,OH,Toledo,Wood County,Bloomdale,16109,1025,-0.005819593,0.002935421,-0.069028156,635
2/28/19,37141,TN,Nashville-Davidson--Murfreesboro--Franklin,Robertson County,Orlinda,16110,1210,0.005818786,0.024555461,0.021097046,607
2/28/19,54007,WI,Minneapolis-St. Paul-Bloomington,Saint Croix County,Deer Park,16111,1365,-0.003649635,0.015625,0.030966767,543
2/28/19,55314,MN,,Renville County,Buffalo Lake,16112,1181,0.001696353,0.021626298,0.099627561,445
2/28/19,1026,MA,Springfield,Hampshire County,Cummington,16113,1958,-0.001020408,-0.043010753,-0.089302326,466
2/28/19,49895,MI,,Alger County,Wetmore,16114,1054,-0.005660377,0.0105465,0.04047384,557
2/28/19,61038,IL,Rockford,Boone County,Garden Prairie,16115,1434,-0.008984105,-0.017808219,-0.009668508,484
2/28/19,50139,IA,Des Moines-West Des Moines,Warren County,Lacona,16116,1133,0.002654867,0.053953488,0.052973978,425
2/28/19,66411,KS,,Marshall County,Blue Rapids,16117,706,-0.008426966,-0.047233468,-0.054886212,447
2/28/19,47974,IN,Terre Haute,Vermillion County,Perrysville,16118,845,0.004756243,0.014405762,0.008353222,450
2/28/19,3241,NH,Claremont-Lebanon,Grafton County,Hebron,16119,1532,0.017940199,-0.006485084,0.061677062,774
2/28/19,54749,WI,Menomonie,Dunn County,Knapp,16120,1283,-0.014592934,-0.016104294,0.079058032,453
2/28/19,38476,TN,Nashville-Davidson--Murfreesboro--Franklin,Williamson County,Primm Springs,16121,1526,0.007260726,0.02899528,0.018012008,600
2/28/19,62094,IL,,Montgomery County,Witt,16122,815,-0.014510278,-0.035502959,-0.061059908,475
2/28/19,20609,MD,California-Lexington Park,Saint Marys County,Avenue,16123,1599,0.002507837,0.025657473,0.002507837,566
2/28/19,48749,MI,,Arenac County,Omer,16124,849,0,0.010714286,0.058603491,723
2/28/19,18453,PA,,Wayne County,Mt Pleasant,16125,1295,-0.003846154,0.002321981,0,446
2/28/19,23039,VA,Richmond,Goochland County,Crozier,16126,1726,0.00232288,0.015891701,0.023724792,444
2/28/19,73074,OK,,Garvin County,Paoli,16127,804,0.00124533,0.002493766,0.007518797,428
2/28/19,55713,MN,Duluth,Saint Louis County,Buhl,16128,725,0.009749304,0.058394161,0.096822995,507
2/28/19,22650,VA,,Page County,Rileyville,16129,1260,0.001589825,0.012048193,0.035332786,504
2/28/19,37657,TN,Johnson City,Unicoi County,Flag Pond,16130,876,-0.006802721,0.008055236,-0.006802721,759
2/28/19,48761,MI,,Iosco County,South Branch,16131,862,-0.001158749,0.014117647,0.016509434,1160
2/28/19,48766,MI,,Arenac County,Twining,16132,874,-0.001142857,0.01627907,0.036773428,701
2/28/19,52146,IA,,Allamakee County,Harpers Ferry,16133,1106,-0.001805054,0,-0.007181329,545
2/28/19,80820,CO,Denver-Aurora-Lakewood,Park County,Guffey,16134,1556,0.003223727,0.018991487,0.049224545,597
2/28/19,22715,VA,,Madison County,Brightwood,16135,1370,0.004398827,0.017830609,0.023151606,444
2/28/19,79031,TX,,Lamb County,Earth,16136,1011,-0.00492126,-0.010763209,-0.003940887,420
2/28/19,95629,CA,,Amador County,Volcano,16137,1772,-0.011712214,-0.08612687,-0.041644132,420
2/28/19,49619,MI,,Manistee County,Brethren,16138,920,-0.003250271,0.017699115,0.041902605,539
2/28/19,61257,IL,Davenport-Moline-Rock Island,Rock Island County,Hillsdale,16139,894,0.002242152,0.034722222,0.064285714,440
2/28/19,61754,IL,Bloomington,McLean County,McLean,16140,968,0.003108808,0.012552301,-0.03777336,474
2/28/19,61847,IL,Champaign-Urbana,Champaign County,Gifford,16141,1107,0.002717391,0.014665445,0.051282051,469
2/28/19,83803,ID,Coeur d'Alene,Kootenai County,Bayview,16142,1346,0.002233805,0.030627871,0.049103663,586
2/28/19,50530,IA,Fort Dodge,Webster County,Dayton,16143,763,0.01193634,0.083806818,0.049518569,446
2/28/19,46346,IN,Michigan City-La Porte,La Porte County,Kingsford Heights,16144,821,0.004895961,0.017348203,-0.036384977,809
2/28/19,47386,IN,New Castle,Henry County,Springport,16145,1049,0.00191022,0.011571842,-0.036730946,565
2/28/19,79366,TX,Lubbock,Lubbock County,Ransom Canyon,16146,1663,-0.000600962,-0.01713948,0.043942247,495
2/28/19,12719,NY,,Sullivan County,Highland,16147,1570,0.00127551,0.046666667,0.097134871,496
2/28/19,72768,AR,Fayetteville-Springdale-Rogers,Benton County,Sulphur Springs,16148,1014,0.002967359,0.028397566,0.017051153,423
2/28/19,43066,OH,Columbus,Delaware County,Radnor,16149,1678,-0.007687759,-0.012360212,0.029447853,435
2/28/19,3590,NH,Berlin,Coos County,Stratford,16150,1148,0.012345679,0.060018467,-0.000870322,555
2/28/19,62017,IL,,Montgomery County,Coffeen,16151,836,-0.015312132,-0.032407407,-0.062780269,433
2/28/19,48613,MI,Bay City,Bay County,Bentley,16152,801,-0.004968944,-0.02673147,-0.053191489,441
2/28/19,67464,KS,McPherson,McPherson County,Marquette,16153,750,-0.003984064,-0.018324607,-0.020887728,445
2/28/19,56324,MN,Fergus Falls,Otter Tail County,Dalton,16154,1291,-0.003858025,0.000775194,0.014937107,567
2/28/19,49102,MI,Niles-Benton Harbor,Berrien County,Berrien Center,16155,1173,-0.004244482,-0.012626263,0.103480715,556
2/28/19,24059,VA,Roanoke,Roanoke County,Bent Mountain,16156,1165,0.005176877,0.07175713,0.050495942,721
2/28/19,61859,IL,Champaign-Urbana,Champaign County,Ogden,16157,1145,0.004385965,0.022321429,0.039019964,475
2/28/19,6778,CT,Torrington,Litchfield County,Litchfield,16158,1493,-0.004666667,-0.025456919,-0.005992011,464
2/28/19,37723,TN,Crossville,Cumberland County,Crab Orchard,16159,926,-0.009625668,0.01870187,0.058285714,460
2/28/19,20658,MD,Washington-Arlington-Alexandria,Charles County,Marbury,16160,1703,0.001175779,0.021595681,0.040953545,468
2/28/19,98351,WA,Seattle-Tacoma-Bellevue,Pierce County,Longbranch,16161,1772,0.002829655,0.030232558,0.049141504,688
2/28/19,4978,ME,,Somerset County,Smithfield,16162,1223,-0.004071661,0.015780731,0.060711188,622
2/28/19,51525,IA,Omaha-Council Bluffs,Pottawattamie County,Carson,16163,1066,0.003766478,0.047151277,0.060696517,530
2/28/19,8241,NJ,Atlantic City-Hammonton,Atlantic County,Port Republic,16164,1436,0.011980268,0.05899705,0.036075036,477
2/28/19,47354,IN,,Randolph County,Losantville,16165,844,0.002375297,0.039408867,0.030525031,538
2/28/19,17823,PA,Sunbury,Northumberland County,Washington,16166,933,0.001072961,0.017448201,-0.004268943,433
2/28/19,49322,MI,Grand Rapids-Wyoming,Montcalm County,Coral,16167,1020,0.001964637,0.03343465,0.08974359,581
2/28/19,48727,MI,Detroit-Warren-Dearborn,Lapeer County,Clifford,16168,973,-0.006128703,0.01459854,0.034006376,525
2/28/19,21733,MD,Hagerstown-Martinsburg,Washington County,Fairplay,16169,1384,-0.004316547,-0.033519553,0.061349693,467
2/28/19,92333,CA,Riverside-San Bernardino-Ontario,San Bernardino County,Fawnskin,16170,1436,0.011267606,0.036823105,0.04664723,918
2/28/19,37171,TN,Clarksville,Montgomery County,Southside,16171,913,0.003296703,0.011074197,0.031638418,570
2/28/19,49724,MI,Sault Ste. Marie,Chippewa County,Dafter,16172,905,0.001106195,0.033105023,0.048667439,523
2/28/19,53550,WI,Madison,Green County,Juda,16173,1176,0.006849315,0.05470852,0.041629761,574
2/28/19,43462,OH,Toledo,Wood County,Rudolph,16174,1062,-0.011173184,-0.053475936,-0.096170213,467
2/28/19,87540,NM,Santa Fe,Santa Fe County,Lamy,16175,2352,-0.001273885,-0.015075377,0.010309278,580
2/28/19,54772,WI,Menomonie,Dunn County,Wheeler,16176,1102,-0.004516712,-0.024778761,0.109768379,443
2/28/19,61931,IL,Charleston-Mattoon,Coles County,Humboldt,16177,1122,-0.010582011,-0.015789474,-0.032758621,520
2/28/19,20693,MD,Washington-Arlington-Alexandria,Charles County,Welcome,16178,1968,0.006134969,0.059773829,0.06551164,496
2/28/19,50162,IA,Marshalltown,Marshall County,Melbourne,16179,856,0.00234192,0.009433962,-0.012687428,550
2/28/19,60512,IL,Chicago-Naperville-Elgin,Kendall County,Yorkville,16180,1831,0.008259912,0.024622272,0.055940023,435
2/28/19,61420,IL,Macomb,McDonough County,Blandinsville,16181,1045,-0.012287335,-0.006653992,0.019512195,447
2/28/19,23850,VA,Richmond,Dinwiddie County,Ford,16182,1157,-0.000863558,0.006086957,0.022988506,503
2/28/19,46035,IN,Frankfort,Clinton County,Colfax,16183,820,0.001221001,0.013597033,0.003671971,525
2/28/19,49922,MI,Houghton,Houghton County,Dollar Bay,16184,956,0,0.043668122,0.075365579,519
2/28/19,55708,MN,Duluth,Saint Louis County,Biwabik,16185,666,0.016793893,0.037383178,0.113712375,516
2/28/19,20692,MD,California-Lexington Park,Saint Marys County,Valley Lee,16186,1705,0.00887574,0.048585486,0.041539401,438
2/28/19,61560,IL,Ottawa-Peru,Putnam County,Putnam,16187,1205,-0.000829187,-0.004954583,-0.027441485,694
2/28/19,50447,IA,,Hancock County,Kanawha,16188,751,0.002670227,-0.011842105,0.020380435,505
2/28/19,1368,MA,Worcester,Worcester County,Royalston,16189,1358,-0.005128205,-0.001470588,-0.017366136,566
2/28/19,93664,CA,Fresno,Fresno County,Shaver Lake,16190,1850,-0.002695418,-0.037460978,-0.018046709,495
2/28/19,22738,VA,Charlottesville,Greene County,Barboursville,16191,1396,0.005039597,0.027982327,0.041014169,447
2/28/19,16836,PA,DuBois,Clearfield County,Girard,16192,952,-0.001049318,-0.001049318,0.006342495,593
2/28/19,3243,NH,Concord,Merrimack County,Hill,16193,1342,-0.003711952,0.002989537,0.163920208,460
2/28/19,36511,AL,Daphne-Fairhope-Foley,Baldwin County,Bon Secour,16194,1372,0,0.026946108,0.059459459,651
2/28/19,21662,MD,Easton,Talbot County,Royal Oak,16195,1989,-0.00896861,-0.013882003,-0.032116788,548
2/28/19,31561,GA,Brunswick,Glynn County,Sea Island,16196,11287,0.003913546,0.073623133,0.028896992,1012
2/28/19,55753,MN,Grand Rapids,Itasca County,Keewatin,16197,881,-0.005643341,-0.035049288,-0.056745182,563
2/28/19,57035,SD,Sioux Falls,Minnehaha County,Humboldt,16198,1127,0.002669039,0.05130597,-0.01486014,416
2/28/19,56314,MN,,Morrison County,Bowlus,16199,1287,-0.000776398,-0.003098373,0.023052464,542
2/28/19,3605,NH,Claremont-Lebanon,Sullivan County,Lempster,16200,1410,0.00284495,0.014388489,0.062547099,878
2/28/19,21912,MD,Philadelphia-Camden-Wilmington,Cecil County,Warwick,16201,1544,0.001946788,-0.000647249,0.021164021,563
2/28/19,56580,MN,Fargo,Clay County,Sabin,16202,1318,0.006875477,0.020123839,0.024087024,444
2/28/19,51577,IA,Omaha-Council Bluffs,Pottawattamie County,Walnut,16203,935,-0.011627907,-0.018887723,-0.009533898,503
2/28/19,95636,CA,Sacramento--Roseville--Arden-Arcade,El Dorado County,Somerset,16204,1615,0.00248293,0.013810421,-0.003701419,475
2/28/19,46340,IN,Michigan City-La Porte,La Porte County,Hanna,16205,947,-0.016614746,-0.070657507,-0.11329588,597
2/28/19,55929,MN,Rochester,Olmsted County,Dover,16206,1423,0.000703235,0.006364922,0.020803443,456
2/28/19,53582,WI,Madison,Iowa County,Ridgeway,16207,1159,0.003463203,0.03113879,0.022045855,485
2/28/19,54427,WI,Wausau,Marathon County,Eland,16208,981,0.008221994,0.035902851,-0.00304878,467
2/28/19,47847,IN,Terre Haute,Vermillion County,Dana,16209,741,0.004065041,0.013679891,0.001351351,422
2/28/19,53506,WI,Madison,Iowa County,Avoca,16210,1031,0.002918288,0.056352459,0.071725572,459
2/28/19,21657,MD,Baltimore-Columbia-Towson,Queen Annes County,Queen Anne,16211,1646,-0.006038647,0.003658537,0.006112469,577
2/28/19,8317,NJ,Atlantic City-Hammonton,Atlantic County,Weymouth,16212,1499,-0.003324468,0.006715917,-0.001997337,452
2/28/19,46987,IN,Marion,Grant County,Sweetser,16213,920,-0.003250271,0.019955654,0.003271538,459
2/28/19,29037,SC,Newberry,Newberry County,Chappells,16214,1144,-0.002615519,-0.005217391,-0.029686175,432
2/28/19,46301,IN,Chicago-Naperville-Elgin,Porter County,Beverly Shores,16215,2208,-0.004508566,-0.066384778,-0.08267553,579
2/28/19,50106,IA,Marshalltown,Marshall County,Gilman,16216,843,0.002378121,0.005966587,-0.015186916,539
2/28/19,54836,WI,Duluth,Douglas County,Foxboro,16217,1114,0.019213175,0.094302554,0.047977422,578
2/28/19,66023,KS,Atchison,Atchison County,Effingham,16218,901,-0.00880088,-0.007709251,0.019230769,455
2/28/19,81233,CO,Cañon City,Fremont County,Howard,16219,1408,0.002849003,0.051530993,0.113043478,476
2/28/19,49818,MI,Escanaba,Delta County,Cornell,16220,962,-0.002074689,0.029978587,0.064159292,651
2/28/19,3740,NH,Claremont-Lebanon,Grafton County,Bath,16221,1295,0.000772798,-0.012204424,0.034345048,508
2/28/19,21636,MD,,Caroline County,Goldsboro,16222,1417,0.000706215,0.010699001,0.023843931,537
2/28/19,47955,IN,Crawfordsville,Montgomery County,Linden,16223,885,0.006825939,0.031468531,0.035087719,619
2/28/19,97011,OR,Portland-Vancouver-Hillsboro,Clackamas County,Brightwood,16224,1695,-0.002354326,0.013755981,0.010131108,533
2/28/19,56010,MN,Mankato-North Mankato,Blue Earth County,Amboy,16225,1291,-0.002318393,0.006235386,0.048740861,511
2/28/19,46348,IN,Michigan City-La Porte,La Porte County,La Crosse,16226,898,-0.003329634,0.026285714,0.025114155,589
2/28/19,68633,NE,Fremont,Dodge County,Dodge,16227,1098,0.000911577,0.005494505,0.036827195,452
2/28/19,95306,CA,,Mariposa County,Catheys Valley,16228,1702,0.00472255,0.020383693,0.017942584,445
2/28/19,49835,MI,Escanaba,Delta County,Garden,16229,949,-0.001052632,0.033769063,0.071106095,681
